division_numeric_code,start_date,end_date,is_in_union,age_range,data_series_type,group_type_relative_to_baseline,contraceptive_use_modern,contraceptive_use_traditional,contraceptive_use_any,unmet_need_modern,unmet_need_any,is_pertaining_to_methods_used_since_last_pregnancy,pertaining_to_methods_used_since_last_pregnancy_reason,has_geographical_region_bias,geographical_region_bias_reason,has_non_pregnant_and_other_positive_biases,non_pregnant_and_other_positive_biases_reason,age_group_bias,modern_method_bias,has_traditional_method_bias,traditional_method_bias_reason,has_absence_of_probing_questions_bias,se_modern,se_traditional,se_unmet_need,se_log_r_modern_no_use,se_log_r_traditional_no_use,se_log_r_unmet_no_need,source_id,record_id
854,2014.832877,2014.99726,Y,15-49,PMA,MW,0.183621575,0.00040567,0.184027244,NA,0.377827344,N,,N,,N,,None,None,N,,Y,0.017786934,0.000708392,0.028702622,0.120411738,1.002381989,0.130648211,5993,Y_131
854,2015.328767,2015.493151,Y,15-49,PMA,MW,0.206107041,0.005762718,0.212255712,NA,0.311630022,N,,N,,N,,None,None,N,,N,0.023160853,0.001942099,0.027748758,0.144281833,0.296806508,0.134645882,5764,Y_132
854,2016.163934,2016.412568,Y,15-49,PMA,MW,0.242128639,0.010947898,0.253518966,NA,0.283607435,N,,N,,N,,None,None,N,,N,0.019056809,0.002473555,0.016736765,0.104601259,0.206103931,0.090748626,6107,Y_133
854,2016.833333,2017.082192,Y,15-49,PMA,MW,0.247218778,0.009930041,0.257148819,NA,0.277617714,N,,N,,N,,None,None,N,,N,0.015075454,0.002082654,0.018526625,0.082178074,0.237973115,0.097741313,7483,Y_134
854,2018.915068,2019.082192,Y,15-49,PMA,MW,0.304838579,0.0191966,0.325079673,NA,0.226884894,N,,N,,N,,None,None,N,,N,0.018579033,0.003421095,0.015676684,0.088601589,0.19710433,0.09887889,7719,Y_135
854,2019.915068,2020.15847,Y,15-49,PMA,MW,0.27726205,0.018869166,0.29631627,NA,0.261668058,N,,N,,N,,None,None,N,,N,0.016021834,0.003980598,0.016263516,0.080447952,0.21039777,0.084395152,9010,Y_136
854,2020.915301,2021.243836,Y,15-49,PMA,MW,0.319846705,0.031737377,0.351664891,NA,0.22332764,N,,N,,N,,None,None,N,,N,NA,NA,NA,NA,NA,NA,9097,Y_137
108,1987.161644,1987.578082,Y,15-49,DHS,MW,0.012328762,0.074796254,0.087125016,NA,0.251,N,,N,,N,,None,None,N,,N,NA,NA,NA,NA,NA,NA,1716,Y_138
108,2000.29235,2000.385246,Y,15-49,MICS,MW,0.100392157,0.056470588,0.156862745,NA,NA,N,,N,,N,,None,None,N,,Y,0.008402588,0.004716355,NA,0.0937377,0.089547147,NA,1905,Y_139
108,2002,2002,Y,15-49,National survey,MW,0.08484,0.11514,0.2,NA,0.29,N,,N,,N,,None,None,N,,N,NA,NA,NA,NA,NA,NA,2919,Y_140
108,2005.715068,2005.99726,Y,15-49,MICS,MW,0.07821635,0.012854183,0.091070533,NA,NA,N,,N,,N,,None,None,N,,Y,0.004798852,0.001897048,NA,0.066677611,0.149791972,NA,148,Y_141
108,2009,2009,Y,15-49,National survey,MW,0.196,0.031,0.227,NA,NA,N,,N,,N,,None,None,N,,N,NA,NA,NA,NA,NA,NA,6035,Y_142
108,2010.580822,2011.082192,Y,15-49,DHS,MW,0.177344197,0.041313931,0.218658129,NA,0.32403714,N,,N,,N,,None,None,N,,N,0.007194402,0.003155471,0.007582757,0.049687088,0.080369289,0.037287937,4950,Y_143
108,2012.833333,2012.997268,Y,15-49,National survey,MW,0.3,0.017,0.317,NA,NA,N,,N,,N,,None,None,N,,Y,NA,NA,NA,NA,NA,NA,6033,Y_144
108,2016.748634,2017.158904,Y,15-49,DHS,MW,0.224771124,0.060672255,0.285443379,NA,0.297144665,N,,N,,N,,None,None,N,,N,0.006123434,0.003065662,0.005902903,0.035598296,0.054547747,0.030227143,6056,Y_145
132,1988,1989,Y,15-49,National survey,MW,0.19,0.048,0.238,NA,NA,N,,N,,N,,None,None,N,,N,NA,NA,NA,NA,NA,NA,2779,Y_146
132,1998.161644,1998.663014,Y,15-49,DHS,MW,0.46,0.069,0.529,NA,0.142,N,,N,,N,,None,None,N,,N,NA,NA,NA,NA,NA,NA,155,Y_147
132,2005.49589,2005.99726,Y,15-49,DHS,MW,0.571,0.043,0.613,NA,0.167,N,,N,,N,,None,None,N,,N,NA,NA,NA,NA,NA,NA,2942,Y_148
132,2018.084932,2018.410959,Y,15-49,National survey,MW,0.546,0.011,0.558,NA,NA,N,,N,,N,,None,None,N,,N,NA,NA,NA,NA,NA,NA,9011,Y_149
116,1995,1995,Y,15-49,National survey,MW,0.069,0.057,0.126,NA,NA,N,,N,,N,,?,None,N,,N,NA,NA,NA,NA,NA,NA,2852,Y_150
116,1998.328767,1998.578082,Y,15-49,National survey,MW,0.161,0.057,0.218,NA,NA,N,,N,,N,,None,None,Y,Traditional methods include folk methods.,N,NA,NA,NA,NA,NA,NA,172,Y_151
116,2000.084699,2000.579235,Y,15-49,DHS,MW,0.187565112,0.050495342,0.238060453,NA,0.330476556,N,,N,,N,,None,None,N,,N,0.006664521,0.00395982,0.007272621,0.044977551,0.084738886,0.029626297,1825,Y_152
116,2005.665753,2006.243836,Y,15-49,DHS,MW,0.271592669,0.128422633,0.400015303,NA,0.252788244,N,,N,,N,,None,None,N,,N,0.007187389,0.005386727,0.005925755,0.03788998,0.050195622,0.031268124,1812,Y_153
116,2010.49589,2011.082192,Y,15-49,DHS,MW,0.348733049,0.156662019,0.505395068,NA,0.169492875,N,,N,,N,,None,None,N,,N,0.007360771,0.00599598,0.005111445,0.032875439,0.046260013,0.036938882,4951,Y_154
116,2014.413699,2014.99726,Y,15-49,DHS,MW,0.388134605,0.175027759,0.563162364,NA,0.124604457,N,,N,,N,,None,None,N,,N,0.00700552,0.005645566,0.004633131,0.03115738,0.041344215,0.043372275,5566,Y_155
120,1978,1978,Y,15-49,Other,MW,NA,NA,0.022,NA,NA,N,,N,,N,,-,None,N,,N,NA,NA,NA,NA,NA,NA,776,Y_156
120,1991.246575,1991.745205,Y,15-49,DHS,MW,0.042808242,0.117745606,0.160553849,NA,0.223499568,N,,N,,N,,None,None,N,,N,0.004665233,0.009427907,0.010192651,0.11986843,0.093861424,0.067718447,1798,Y_157
120,1998.084932,1998.493151,Y,15-49,DHS,MW,0.070955352,0.122519919,0.193475271,NA,0.207110235,N,,N,,N,,None,None,N,,N,0.006219497,0.009427012,0.008884212,0.102547616,0.093288739,0.061519072,1674,Y_158
120,2000.497268,2000.653005,Y,15-49,MICS,MW,NA,NA,0.252052697,NA,NA,N,,N,,N,,None,None,N,,N,NA,NA,NA,NA,NA,NA,1914,Y_159
120,2004.084699,2004.663934,Y,15-49,DHS,MW,0.130428167,0.129156343,0.25958451,NA,0.205128428,N,,N,,N,,None,None,N,,N,0.005285041,0.004926559,0.005712904,0.04931122,0.046634246,0.035750666,1786,Y_160
120,2006.331507,2006.465753,Y,15-49,MICS,MW,0.139916062,0.152093385,0.292009447,NA,NA,N,,N,,N,,None,None,N,,Y,0.00588558,0.007844581,NA,0.050067015,0.062045756,NA,2312,Y_161
120,2011,2011.663014,Y,15-49,DHS,MW,0.144185057,0.089481373,0.233666429,NA,0.234920656,N,,N,,N,,None,None,N,,N,0.00526247,0.004354572,0.005676064,0.045393486,0.056784788,0.034882144,4686,Y_162
120,2014,2014,Y,15-49,MICS,MW,0.199322213,0.144101744,0.343423957,NA,0.179739089,N,,N,,N,,None,None,N,,Y,0.007481466,0.006255019,0.00592349,0.050665317,0.054856172,0.041470511,5641,Y_163
120,2018.413699,2018.99726,Y,15-49,DHS,MW,0.150462746,0.042789223,0.193251968,NA,0.215090219,N,,N,,N,,None,None,N,,N,0.006454439,0.003594484,0.00614182,0.051981453,0.090416465,0.037583409,7684,Y_164
124,1984,1984,Y,15-49,National survey,MW,0.706146,0.025585,0.731,NA,NA,N,,N,,N,,+,None,N,,N,NA,NA,NA,NA,NA,NA,2740,Y_165
124,1995,1995.99726,Y,15-49,Other,MW,0.73289476,0.01424931,0.74714407,NA,NA,N,,N,,N,,None,None,N,,Y,NA,NA,NA,NA,NA,NA,2854,Y_166
124,1998,1998,Y,15-49,Other,MW,NA,NA,0.8,NA,NA,N,,N,,N,,?,None,N,,N,NA,NA,NA,NA,NA,NA,4962,Y_167
140,1994.665753,1995.243836,Y,15-49,DHS,MW,0.032340148,0.115370358,0.147710506,NA,0.190704458,N,,N,,N,,None,None,N,,N,0.003515686,0.006021894,0.008246481,0.112719186,0.059208768,0.056384063,1732,Y_168
140,2000.248634,2000.663934,Y,15-49,MICS,MW,0.115524645,0.163902778,0.279427423,NA,NA,N,,N,,N,,None,None,N,,N,0.00428326,0.005927912,NA,0.043412555,0.044536774,NA,1934,Y_169
140,2006.49589,2006.852055,Y,15-49,MICS,MW,0.102319124,0.087838995,0.190158119,NA,NA,N,,N,,N,,None,None,N,,Y,0.005400289,0.006011835,NA,0.059402157,0.075701079,NA,54,Y_170
140,2010.471233,2011.016438,Y,15-49,MICS,MW,0.113315349,0.038489059,0.151804408,NA,0.27,N,,N,,N,,None,None,N,,Y,0.006429674,0.00343182,0.007304536,0.064462631,0.093542867,0.03432497,4991,Y_171
140,2018.934247,2019.457534,Y,15-49,MICS,MW,0.144,0.035,0.178,NA,0.376,N,,N,,N,,None,None,N,,Y,NA,NA,NA,NA,NA,NA,7500,Y_172
148,1996.915301,1997.578082,Y,15-49,DHS,MW,0.011629103,0.029766267,0.04139537,NA,0.174260191,N,,N,,N,,None,None,N,,N,0.001329955,0.003313387,0.006671873,0.115726014,0.114747299,0.048040527,1675,Y_173
148,2000.374317,2000.704918,Y,15-49,MICS,MW,0.062979886,0.015700188,0.078680074,NA,NA,N,,N,,N,,None,None,N,,Y,0.006759628,0.00342267,NA,0.115421557,0.223209805,NA,1896,Y_174
148,2004.557377,2004.939891,Y,15-49,DHS,MW,0.016360882,0.011372516,0.027733398,NA,0.205822456,N,,N,,N,,None,None,N,,N,0.002683534,0.002273998,0.009207205,0.167082762,0.202649506,0.057897872,1762,Y_175
148,2010.115068,2010.410959,Y,15-49,MICS,MW,0.043811535,0.004468674,0.04828021,NA,0.283,N,,N,,N,,None,None,N,,Y,0.003858408,0.000808473,0.009523538,0.092278807,0.182517993,0.040242663,4992,Y_176
148,2014.747945,2015.326027,Y,15-49,DHS,MW,0.050369189,0.006135699,0.056504888,NA,0.229336627,N,,N,,N,,None,None,N,,N,0.00362204,0.000990769,0.005894599,0.07598672,0.163413709,0.033021842,5564,Y_177
148,2019.356164,2019.947945,Y,15-49,MICS,MW,0.067,0.013,0.081,NA,0.302,N,,N,,N,,None,None,N,,Y,NA,NA,NA,NA,NA,NA,7577,Y_178
152,2006,2006,Y,15-49,National survey,BS,0.642,NA,0.642,NA,NA,N,,N,,N,,?,None,N,,N,NA,NA,NA,NA,NA,NA,3061,Y_179
152,2015.832877,2016.081967,Y,15-49,National survey,MW,0.698447486,0.06418776,0.762635246,NA,NA,N,,N,,N,,None,None,N,,Y,NA,NA,NA,NA,NA,NA,7494,Y_180
156,1970,1970,Y,15-49,National survey,MW,0.1347,NA,NA,NA,NA,N,,N,,N,,None,None,N,,N,NA,NA,NA,NA,NA,NA,2068,Y_181
156,1971,1971,Y,15-49,National survey,MW,0.1726,NA,NA,NA,NA,N,,N,,N,,None,None,N,,N,NA,NA,NA,NA,NA,NA,2068,Y_182
156,1972,1972,Y,15-49,National survey,MW,0.22492249,NA,NA,NA,NA,N,,N,,N,,None,None,N,,N,NA,NA,NA,NA,NA,NA,2068,Y_183
156,1973,1973,Y,15-49,National survey,MW,0.2843,NA,NA,NA,NA,N,,N,,N,,None,None,N,,N,NA,NA,NA,NA,NA,NA,2068,Y_184
156,1974,1974,Y,15-49,National survey,MW,0.3442,NA,NA,NA,NA,N,,N,,N,,None,None,N,,N,NA,NA,NA,NA,NA,NA,2068,Y_185
156,1975,1975,Y,15-49,National survey,MW,0.4062,NA,NA,NA,NA,N,,N,,N,,None,None,N,,N,NA,NA,NA,NA,NA,NA,2068,Y_186
156,1976,1976,Y,15-49,National survey,MW,0.45214521,NA,NA,NA,NA,N,,N,,N,,None,None,N,,N,NA,NA,NA,NA,NA,NA,2068,Y_187
156,1977,1977,Y,15-49,National survey,MW,0.4841,NA,NA,NA,NA,N,,N,,N,,None,None,N,,N,NA,NA,NA,NA,NA,NA,2068,Y_188
156,1978,1978,Y,15-49,National survey,MW,0.5023,NA,NA,NA,NA,N,,N,,N,,None,None,N,,N,NA,NA,NA,NA,NA,NA,2068,Y_189
156,1979,1979,Y,15-49,National survey,MW,0.53665366,NA,NA,NA,NA,N,,N,,N,,None,None,N,,N,NA,NA,NA,NA,NA,NA,2068,Y_190
156,1980,1980,Y,15-49,National survey,MW,0.54564543,NA,NA,NA,NA,N,,N,,N,,None,None,N,,N,NA,NA,NA,NA,NA,NA,2068,Y_191
156,1981,1981,Y,15-49,National survey,MW,0.5471,NA,NA,NA,NA,N,,N,,N,,None,None,N,,N,NA,NA,NA,NA,NA,NA,2068,Y_192
156,1982,1982,Y,15-49,National survey,MW,0.5819,NA,NA,NA,NA,N,,N,,N,,None,None,N,,N,NA,NA,NA,NA,NA,NA,2068,Y_193
156,1983,1983,Y,15-49,National survey,MW,0.6422,NA,NA,NA,NA,N,,N,,N,,None,None,N,,N,NA,NA,NA,NA,NA,NA,2068,Y_194
156,1984,1984,Y,15-49,National survey,MW,0.6632,NA,NA,NA,NA,N,,N,,N,,None,None,N,,N,NA,NA,NA,NA,NA,NA,2068,Y_195
156,1985,1985,Y,15-49,National survey,MW,0.6615,NA,NA,NA,NA,N,,N,,N,,None,None,N,,N,NA,NA,NA,NA,NA,NA,2068,Y_196
156,1986,1986,Y,15-49,National survey,MW,0.6573,NA,NA,NA,NA,N,,N,,N,,None,None,N,,N,NA,NA,NA,NA,NA,NA,2068,Y_197
156,1987,1987,Y,15-49,National survey,MW,0.69343065,NA,NA,NA,NA,N,,N,,N,,None,None,N,,N,NA,NA,NA,NA,NA,NA,2068,Y_198
156,1988,1988,Y,15-49,National survey,MW,0.7324,NA,NA,NA,NA,N,,N,,N,,None,None,N,,N,NA,NA,NA,NA,NA,NA,2068,Y_199
156,1997.49589,1997.49589,Y,15-49,National survey,MW,0.833,0.005,0.838,NA,0.027,N,,N,,N,,None,None,N,,N,NA,NA,NA,NA,NA,NA,2871,Y_200
156,2001,2001,Y,15-49,National survey,MW,0.862,0.007,0.869,NA,0.023,N,,N,,N,,None,None,N,,N,NA,NA,NA,NA,NA,NA,2912,Y_201
156,2006,2006,Y,15-49,National survey,MW,0.84,0.006,0.846,NA,NA,N,,N,,N,,None,None,N,,N,NA,NA,NA,NA,NA,NA,4963,Y_202
156,2017,2017,Y,15-49,National survey,MW,0.805,0.04,0.845,NA,NA,N,,N,,N,,None,None,N,,N,NA,NA,NA,NA,NA,NA,7509,Y_203
344,1967,1967,Y,15-49,National survey,MW,NA,NA,0.42,NA,NA,N,,N,,N,,?,None,N,,N,NA,NA,NA,NA,NA,NA,4964,Y_204
344,1972,1972,Y,15-49,National survey,MW,0.433,0.065,0.496,NA,NA,N,,N,,N,,None,None,N,,N,NA,NA,NA,NA,NA,NA,4681,Y_205
344,1977,1977,Y,15-49,National survey,MW,NA,NA,0.719,NA,NA,N,,N,,N,,None,None,N,,N,NA,NA,NA,NA,NA,NA,4965,Y_206
344,1982,1982,Y,15-49,National survey,MW,NA,NA,0.723,NA,NA,N,,N,,N,,None,None,N,,N,NA,NA,NA,NA,NA,NA,2726,Y_207
344,1987,1987,Y,15-49,National survey,MW,NA,NA,0.808,NA,NA,N,,N,,N,,None,None,N,,N,NA,NA,NA,NA,NA,NA,2767,Y_208
344,1992,1992,Y,15-49,National survey,MW,NA,NA,0.86,NA,NA,N,,N,,N,,None,None,N,,N,NA,NA,NA,NA,NA,NA,2819,Y_209
344,1997,1997,Y,15-49,National survey,MW,NA,NA,0.86,NA,NA,N,,N,,N,,None,None,N,,N,NA,NA,NA,NA,NA,NA,3126,Y_210
344,2002,2002,Y,15-49,National survey,MW,NA,NA,0.84,NA,NA,N,,N,,N,,None,None,N,,N,NA,NA,NA,NA,NA,NA,3127,Y_211
344,2007,2007,Y,15-49,National survey,MW,NA,NA,0.795,NA,NA,N,,N,,N,,None,None,N,,N,NA,NA,NA,NA,NA,NA,5087,Y_212
344,2012.620219,2012.953552,Y,15-49,National survey,MW,NA,NA,0.748,NA,NA,N,,N,,N,,None,None,N,,N,NA,NA,NA,NA,NA,NA,6007,Y_213
344,2017,2017,Y,15-49,National survey,MW,0.645,0.022,0.667,NA,NA,N,,N,,N,,None,None,N,,N,NA,NA,NA,NA,NA,NA,7735,Y_214
158,1965,1965,Y,15-49,National survey,MW,0.216,0.02,0.236,NA,NA,N,,N,,N,,+,None,N,,N,NA,NA,NA,NA,NA,NA,7728,Y_215
158,1967,1967,Y,15-49,National survey,MW,0.293,0.042,0.335,NA,NA,N,,N,,N,,+,None,N,,N,NA,NA,NA,NA,NA,NA,7729,Y_216
158,1970,1970,Y,15-49,National survey,MW,0.29,0.084,0.374,NA,NA,N,,N,,N,,+,None,N,,N,NA,NA,NA,NA,NA,NA,7730,Y_217
158,1973,1973,Y,15-49,National survey,MW,0.475,0.072,0.547,NA,NA,N,,N,,N,,+,None,N,,N,NA,NA,NA,NA,NA,NA,7731,Y_218
158,1979,1979,Y,15-49,National survey,MW,0.61,0.079,0.689,NA,NA,N,,N,,N,,+,None,N,,N,NA,NA,NA,NA,NA,NA,7732,Y_219
158,1986,1986.161644,Y,15-49,National survey,MW,0.672,0.075,0.747,NA,NA,N,,N,,N,,+,None,N,,N,NA,NA,NA,NA,NA,NA,7727,Y_220
158,1998,1998,Y,15-49,National survey,MW,0.777,0.079,0.856,NA,NA,N,,N,,N,,+,None,N,,N,NA,NA,NA,NA,NA,NA,7739,Y_221
158,2004,2004,Y,15-49,National survey,MW,NA,NA,0.749,NA,NA,N,,N,,N,,+,None,N,,N,NA,NA,NA,NA,NA,NA,7740,Y_222
158,2008,2008,Y,15-49,National survey,MW,NA,NA,0.7969,NA,NA,N,,N,,Y,Data pertain to non-pregnant women.,+,None,N,,Y,NA,NA,NA,NA,NA,NA,9094,Y_223
158,2012,2012,Y,15-49,National survey,MW,NA,NA,0.797,NA,NA,N,,N,,Y,Data pertain to non-pregnant women.,+,None,N,,Y,NA,NA,NA,NA,NA,NA,9093,Y_224
158,2016,2016,Y,15-49,National survey,MW,NA,NA,0.7519,NA,NA,N,,N,,Y,Data pertain to non-pregnant women.,+,None,N,,Y,NA,NA,NA,NA,NA,NA,9092,Y_225
170,1969.038356,1969.671233,Y,15-49,National survey,MW,0.089,0.115,0.205,NA,NA,N,,N,,N,,None,None,N,,N,NA,NA,NA,NA,NA,NA,678,Y_226
170,1976.355191,1976.606557,Y,15-49,Other,MW,0.304,0.12,0.425,NA,NA,N,,N,,N,,None,None,N,,N,NA,NA,NA,NA,NA,NA,186,Y_227
170,1980,1980,Y,15-49,National survey,MW,0.41,0.076,0.485,NA,NA,N,,N,,N,,None,None,N,,N,NA,NA,NA,NA,NA,NA,4,Y_228
170,1986.665753,1986.99726,Y,15-49,DHS,MW,0.524439094,0.123368107,0.647807201,NA,0.135,N,,N,,N,,None,None,N,,N,NA,NA,NA,NA,NA,NA,1712,Y_229
170,1990.328767,1990.663014,Y,15-49,DHS,MW,0.546128465,0.114749894,0.66087836,NA,0.137289999,N,,N,,N,,None,None,N,,N,0.010661313,0.007022368,0.007117742,0.05000368,0.077775504,0.070463531,1860,Y_230
170,1995.161644,1995.493151,Y,15-49,DHS,MW,0.593198984,0.128762741,0.721961725,NA,0.113786868,N,,N,,N,,None,None,N,,N,0.006401407,0.00416515,0.003697095,0.033921273,0.046610147,0.05142266,1862,Y_231
170,2000.084699,2000.494536,Y,15-49,DHS,MW,0.639989451,0.129364476,0.769353927,NA,0.100397622,N,,N,,N,,None,None,N,,N,0.007046271,0.004980224,0.00408932,0.035587724,0.050880191,0.058687445,1861,Y_232
170,2004.748634,2005.493151,Y,15-49,DHS,MW,0.680593587,0.100399661,0.780993248,NA,0.086882526,N,,N,,N,,None,None,N,,N,0.003980089,0.002504525,0.002434958,0.023873277,0.035488214,0.042102427,1859,Y_233
170,2009.832877,2010.912329,Y,15-49,DHS,MW,0.728762016,0.061107783,0.789869799,NA,0.081367566,N,,N,,N,,None,None,N,,N,0.003497093,0.001875444,0.002113827,0.019672492,0.03620551,0.034289419,4945,Y_234
170,2015.084932,2016.245902,Y,15-49,DHS,MW,0.759004533,0.050146128,0.809150661,NA,0.070374358,N,,N,,N,,None,None,N,,N,0.00507234,0.002477851,0.002297565,0.037109533,0.068914673,0.062827552,5788,Y_235
174,1996.163934,1996.412568,Y,15-49,DHS,MW,0.113831089,0.096083231,0.209914321,NA,0.355569155,N,,N,,N,,None,None,N,,N,0.009130342,0.007972381,0.015161406,0.091864515,0.093259378,0.07314655,1707,Y_236
174,2000.759563,2000.885246,Y,15-49,MICS,MW,0.209696757,0.048694561,0.258391318,NA,NA,N,,N,,N,,None,None,N,,N,0.011132294,0.005660675,NA,0.069868993,0.127367598,NA,1941,Y_237
174,2012.581967,2012.997268,Y,15-49,DHS,MW,0.141577271,0.052061013,0.193638284,NA,0.323444413,N,,N,,N,,None,None,N,,N,0.008186644,0.005220528,0.010816789,0.069717924,0.109480504,0.052125263,5459,Y_238
178,2005.49589,2005.912329,Y,15-49,DHS,MW,0.126512361,0.316235434,0.442747794,NA,0.195207767,N,,N,,N,,None,None,N,,N,0.007247255,0.010421315,0.008365093,0.07101341,0.052066466,0.065218748,1709,Y_239
178,2011.665753,2012.161202,Y,15-49,DHS,MW,0.199879134,0.247452994,0.447332128,NA,0.183623492,N,,N,,N,,None,None,N,,N,NA,NA,NA,NA,NA,NA,5050,Y_240
178,2014.832877,2015.158904,Y,15-49,MICS,MW,0.18332489,0.117870038,0.301194929,NA,0.179122044,N,,N,,N,,None,None,N,,N,0.006808515,0.006867707,0.006186277,0.04647194,0.067526125,0.053448139,5642,Y_241
184,1996,1996,Y,15-49,National survey,MW,NA,NA,0.632,NA,0.193,N,,N,,N,,None,None,N,,N,NA,NA,NA,NA,NA,NA,2865,Y_242
184,1999,1999,Y,15-49,National survey,MW,NA,NA,0.494,NA,NA,N,,N,,N,,None,None,N,,N,NA,NA,NA,NA,NA,NA,4966,Y_243
188,1976.535519,1976.704918,Y,15-49,Other,MW,0.535,0.109,0.644,NA,NA,N,,N,,N,,+,None,N,,N,NA,NA,NA,NA,NA,NA,745,Y_244
188,1978,1978,Y,15-49,Other,MW,NA,NA,0.635,NA,NA,N,,N,,N,,None,None,Y,Traditional methods include folk methods.,N,NA,NA,NA,NA,NA,NA,637,Y_245
188,1981,1981,Y,15-49,Other,MW,0.559,0.093,0.652,NA,NA,N,,N,,N,,None,None,Y,Traditional methods include folk methods.,Y,NA,NA,NA,NA,NA,NA,742,Y_246
188,1986,1986,Y,15-49,Other,MW,0.58,0.11,0.69,NA,NA,N,,N,,N,,None,None,N,,N,NA,NA,NA,NA,NA,NA,42,Y_247
188,1992.759563,1993.161644,Y,15-49,Other,MW,0.65,0.1,0.75,NA,0.05,N,,N,,N,,None,None,N,,N,NA,NA,NA,NA,NA,NA,2820,Y_248
188,1999,1999,Y,15-49,National survey,MW,0.71,0.09,0.8,NA,NA,N,,N,,N,,+,None,N,,N,NA,NA,NA,NA,NA,NA,2886,Y_249
188,2010.413699,2010.830137,Y,15-49,National survey,MW,NA,NA,0.821,NA,0.117,N,,N,,N,,None,None,N,,N,NA,NA,NA,NA,NA,NA,5275,Y_250
188,2011.734247,2011.90411,Y,15-49,MICS,MW,0.747398003,0.015079882,0.762477885,NA,0.076,N,,N,,N,,None,None,N,,Y,0.013347124,0.003341101,0.008872812,0.09493809,0.247184682,0.137632978,4993,Y_251
188,2015.49589,2015.99726,Y,15-49,Other,MW,0.749,0.028,0.778,NA,NA,N,,N,,N,,None,None,N,,N,NA,NA,NA,NA,NA,NA,7651,Y_252
188,2018.161644,2018.410959,Y,15-49,MICS,MW,0.7,0.009,0.709,NA,0.137,N,,N,,N,,None,None,N,,N,NA,NA,NA,NA,NA,NA,5762,Y_253
384,1980,1981,Y,15-49,Other,MW,0.005,0.024,0.029,NA,NA,N,,N,,N,,None,None,N,,N,NA,NA,NA,NA,NA,NA,142,Y_254
384,1994.413699,1994.912329,Y,15-49,DHS,MW,0.043128851,0.07090167,0.114030521,NA,0.304159565,N,,N,,N,,None,None,N,,N,0.003078603,0.005185658,0.009020408,0.075999522,0.079613801,0.045579886,1779,Y_255
384,1998.665753,1999.243836,Y,15-49,DHS,MW,0.072509006,0.07751307,0.150022076,NA,0.289189715,N,,N,,N,,None,None,N,,N,0.008536925,0.009348677,0.01379674,0.130196569,0.133767537,0.073004492,1778,Y_256
384,2006.616438,2006.830137,Y,15-49,MICS,MW,0.110305416,0.035745545,0.146050961,NA,NA,N,,N,,N,,None,None,N,,Y,0.00721969,0.004026621,NA,0.074740857,0.118911125,NA,2398,Y_257
384,2011.915068,2012.412568,Y,15-49,DHS,MW,0.124732874,0.057130461,0.181863336,NA,0.271249816,N,,N,,N,,None,None,N,,N,0.006844595,0.00490647,0.008670462,0.064652168,0.093834217,0.040509696,4687,Y_258
384,2016.497268,2016.663934,Y,15-49,MICS,MW,0.142622407,0.012376483,0.15499889,NA,0.305,N,,N,,N,,None,None,N,,N,0.006118897,0.002154868,NA,0.050223702,0.176850505,NA,5635,Y_259
384,2017.665753,2017.830137,Y,15-49,PMA,MW,0.1814937,0.040728923,0.222671898,NA,0.322815857,N,,N,,N,,None,None,N,,N,0.017912229,0.006255678,0.014799576,0.118397272,0.148758089,0.070588029,7652,Y_260
384,2018.49589,2018.663014,Y,15-49,PMA,MW,0.178054614,0.034541656,0.214880612,NA,0.254552216,N,,N,,N,,None,None,N,,N,0.017963773,0.006171312,0.016216966,0.117258065,0.18167056,0.083651798,7654,Y_261
384,2020.666667,2020.912568,Y,15-49,PMA,MW,0.196160697,0.058296082,0.255373304,NA,0.262931131,N,,N,,N,,None,None,N,,N,0.013097652,0.010889511,0.016693247,0.080640513,0.193588312,0.09083092,9096,Y_262
192,1987.832877,1987.915068,Y,15-49,National survey,MW,0.67,0.02,0.7,NA,NA,N,,N,,N,,None,None,N,,N,NA,NA,NA,NA,NA,NA,118,Y_263
192,2000.497268,2000.663934,Y,15-49,MICS,SA,0.721,0.012,0.733,NA,NA,N,,N,,N,,None,None,N,,Y,NA,NA,NA,NA,NA,NA,2896,Y_264
192,2010.832877,2011.326027,Y,15-49,MICS,MW,0.731753165,0.011401701,0.743154866,NA,0.091,N,,N,,N,,None,None,N,,Y,0.013044411,0.00251741,0.00896716,0.067251521,0.225554761,0.111683531,4994,Y_265
192,2014.084932,2014.739726,Y,15-49,MICS,MW,0.721514273,0.015684475,0.737198748,NA,0.080220903,N,,N,,N,,None,None,N,,Y,0.01475899,0.004212277,0.008249965,0.077051562,0.285787085,0.118044851,5673,Y_266
192,2019,2019,Y,15-49,MICS,MW,0.679405518,0.010637101,0.690951385,NA,0.087802372,N,,N,,N,,None,None,N,,Y,NA,NA,NA,NA,NA,NA,7578,Y_267
203,1958.832877,1959.50137,Y,15-49,National survey,MW,0.218,0.292,0.51,NA,NA,N,,N,,N,,None,None,N,,N,NA,NA,NA,NA,NA,NA,7741,Y_268
203,1970,1970,Y,15-49,National survey,MW,0.243,0.416,0.66,NA,NA,N,,Y,Data pertain to Czechoslovakia.,N,,?,None,N,,N,NA,NA,NA,NA,NA,NA,4968,Y_269
203,1993.084932,1993.493151,Y,15-49,Other,MW,0.449,0.241,0.689,NA,0.146,N,,N,,N,,?,None,N,,N,NA,NA,NA,NA,NA,NA,2829,Y_270
